,mean,sem
0,0.6415286055152316,0.007673096775983325
1,0.6338480606685317,0.007732663532844507
2,0.624968589932598,0.007911294935651363
3,0.6113719436296645,0.008686545836814667
4,0.6032844853667081,0.009167757840869263
5,0.5914140722242341,0.009818021965535545
6,0.5816177754519869,0.010048730200904053
7,0.5705324948335357,0.010316585982129678
8,0.5604672938702819,0.010417000323549969
9,0.5511676448722556,0.010831464784845746
10,0.5388061357779088,0.011168591522530179
11,0.5258172415499068,0.011627253618931707
12,0.5121324087149269,0.01211536471151011
13,0.49418458794092834,0.013396437598047923
14,0.47826736528649477,0.013882924622240961
15,0.45941993227592104,0.014854965516242378
16,0.4434595634460043,0.015452116515962394
17,0.4248434247929746,0.016145973069913028
18,0.4031387545759217,0.01659584901674233
19,0.37995659253741804,0.01709362158575137
20,0.35811812461340337,0.01733318430620642
21,0.3315155152611754,0.01778883571080319
22,0.30300621574745784,0.018102741962355964
23,0.2723707138198155,0.018158087216899634
24,0.24546051165587213,0.018458861490985207
25,0.21597075306783617,0.01839606703999775
26,0.18736335427632717,0.017924092410495147
27,0.16068043789361836,0.01721244561526584
28,0.13285902588081328,0.016226666919937443
29,0.10973157848186452,0.015158710030475418
30,0.08806980856925875,0.014034422007440478
31,0.06679362678370236,0.01168475824754147
32,0.059123980414038234,0.011373137062796265
33,0.055692961746090126,0.010979500803470373
34,0.05872786443070561,0.010613013482817782
35,0.07023993967155652,0.011653898903516514
36,0.083855489712684,0.01243857692694849
37,0.09913731741954093,0.014005186415038378
38,0.11920528267402772,0.016776517376681302
39,0.14395336390914495,0.01863062216299555
40,0.16476873714964207,0.021614791510216676
41,0.1794732024316462,0.022503507821010064
42,0.2032260510908458,0.025280632465404962
43,0.23560788363369453,0.02843485271223079
44,0.2575477882804399,0.03168084391264949
45,0.2674169166104032,0.02750264531583491
46,0.2841289458839151,0.031155816007921805
47,0.3052600904121256,0.035673862222177596
48,0.3254482035615186,0.03567806397776292
49,0.34976455215237334,0.041956817300647
50,0.36949110823240006,0.0473166976926232
51,0.34652564458986823,0.04030807860804249
52,0.4001475732345959,0.058901492788656244
53,0.41636154688536997,0.06375957432720403
54,0.44795824985518495,0.07236286002715442
55,0.47417675368867496,0.07851588997400961
56,0.4529219268136271,0.08144386553906309
57,0.4829757652373813,0.08900523339520162
58,0.5168268192500043,0.09156822852099969
59,0.6061201018706682,0.10643378300908546
60,0.6047706868593372,0.116088068761588
61,0.5133581202859544,0.1007536321936585
62,0.4084902328623975,0.07371531481263212
63,0.35202062458106786,0.05376529382624573
64,0.35528143493152253,0.05236026673010364
65,0.3366501027366849,0.0533242550201956
66,0.37220915026723916,0.05457778159688908
67,0.3722520312989434,0.0545226128433896
68,0.3898000524431245,0.05739592910270514
69,0.38993797643586775,0.05812933192890041
70,0.39052038770231823,0.057991558683015934
71,0.3928165549807504,0.05907131363330885
72,0.3897811872436586,0.05770501039356573
73,0.4116430293136886,0.061743127412179716
74,0.4071131939900209,0.0616381028488884
75,0.40381467042612457,0.06073240226622446
76,0.4125114718972004,0.07167360158892382
77,0.410155242689018,0.07144766285768676
78,0.43101121771042844,0.07216168751613379
79,0.4366932257104984,0.07304952139955376
80,0.4191351860851347,0.08398250244756508
81,0.41583956273366174,0.08326386343738203
82,0.417166688975045,0.0836560851403564
83,0.41332198236472406,0.08275788986150784
84,0.41627609578895464,0.08340880525081083
85,0.4149755302633423,0.08299218265139491
86,0.3997707931749477,0.0998676079728625
87,0.3740208464504301,0.12452049392340955
88,0.37859886182645486,0.12619347124144767
89,0.369881218045094,0.123203386039102
90,0.37521904917762483,0.12491260972746004
91,0.37671216351142967,0.12544407885191658
92,0.3745806748377468,0.12477228075755485
93,0.32589253365629484,0.16274338610021877
