,mean,sem
0,0.7771628140721272,0.05189260590998877
1,0.7431268649006112,0.05113482682125122
2,0.7019269660871701,0.050285092439174624
3,0.6570908473585926,0.049542712557948766
4,0.6204983555897776,0.049263543687384795
5,0.5908445926586042,0.048118778248708055
6,0.5482751885731662,0.04872624971255502
7,0.519261472318187,0.04874773991892092
8,0.49216650406258133,0.04874645397138888
9,0.4675352364718957,0.04882219143087806
10,0.4473923413099729,0.04926048155048541
11,0.4266505970292883,0.05068644792172846
12,0.4159570776628386,0.05180027262188143
13,0.3986136321943227,0.05234893552319644
14,0.37989873701994425,0.05359520927961582
15,0.36127697540482323,0.05411231522062489
16,0.3477663689791488,0.05508661639252237
17,0.33544631171833134,0.05623030661190747
18,0.3245925924567995,0.05751275356227293
19,0.3144097601368708,0.05895742722456841
20,0.305287020865735,0.060334482214156715
21,0.30120770641484984,0.06363645734724879
22,0.2940982152718785,0.06552268816514147
23,0.2913059573211126,0.06847580153246548
24,0.28687340593028937,0.07089780487384532
25,0.2831558174396027,0.07356204320179108
26,0.282950724273472,0.07635067101663004
27,0.28113523476361596,0.0790233892173009
28,0.28009002667254845,0.0824280807651972
29,0.27865726728601337,0.0861679849409203
30,0.2796693803554222,0.09029131361631534
31,0.27946718353400607,0.09463967725504949
32,0.27842150423815204,0.09902646678749462
33,0.2822499162868893,0.10421790920020925
34,0.29891467436705377,0.11017746064303881
35,0.30625461328732617,0.1171601870489704
36,0.23095061531834926,0.09382434794784834
37,0.2402244092178028,0.1017745299973858
38,0.24530997105554364,0.10807042394630481
39,0.24957103468806388,0.11517947103165353
40,0.24954972894389324,0.11765827400005476
41,0.254494287710451,0.12627591321580026
42,0.27613403677045883,0.14176457689156605
43,0.290201782255874,0.15309860905508096
44,0.3126280213898032,0.16849890126983155
45,0.3379866968249474,0.18687079217716004
46,0.23197713334132758,0.16326595694553409
47,0.2510828858042615,0.18391790721701426
48,0.2764775777521292,0.21068503117533155
49,0.30700672082489056,0.24245735444318026
50,0.35428470534354733,0.2892416172329983
51,0.06491824726619423,0.021654929320909205
52,0.06237696690539888,0.021246950499946553
53,0.06102922960621781,0.021362506152623282
54,0.05642558209948351,0.020247763405406113
55,0.04853789259157085,0.01661013486535795
56,0.04952715292194606,0.01667687529860928
57,0.05003084218832843,0.017270094277937922
58,0.04734393621658041,0.017011254744215182
59,0.05071606025212353,0.018430466669934076
60,0.051319678639440765,0.019274624142446243
61,0.05076516362965905,0.01972904609653163
62,0.0607265734244002,0.02088356470230783
63,0.06554271821215261,0.022784288375580435
64,0.06504378809332899,0.023526462978981515
65,0.05553671264100404,0.02252561703923335
66,0.0657681271647492,0.028600872528455584
67,0.06747323347024467,0.030449979037020743
68,0.046234166542523,0.02237192663378989
69,0.04764900463278328,0.023455273687555782
70,0.046528131945370275,0.023591290936553065
71,0.04762612492992461,0.024706713276136508
72,0.048711362416340366,0.025933034324560053
73,0.04411676433020311,0.026159098997208453
74,0.043185920031406276,0.026313932072406676
75,0.06213775795659986,0.03679822072820751
76,0.06343245473051115,0.03809465967145853
77,0.08371496325889193,0.04421918473240736
78,0.056833398471221916,0.036580104038279916
79,0.05406173672573157,0.03544745954557793
80,0.059333276449603574,0.0393343336270411
81,0.05731225658402366,0.037458953416694106
82,0.05818885563934575,0.03942802043068755
83,0.055267345334680806,0.03807299481540965
84,0.05248252494371468,0.03673782541407373
85,0.04990078862044147,0.03540977428802857
86,0.05206150949011017,0.03734824010979083
87,0.04935321315102657,0.03595325222005255
88,0.013482472794212977,0.010562654431498541
89,0.012123221304983212,0.009559860118678182
90,0.0109273799372151,0.008668896265476738
91,0.009889657775322679,0.00789706636432009
92,0.010094486699291085,0.008079172755392302
93,0.009535206541670388,0.008527869898832197
94,0.008679949718859775,0.00779352200664883
95,0.007917476629769311,0.0071311156316894156
96,0.008427343857790242,0.007600305876187427
97,0.007713353947088494,0.006971585106104772
98,0.007066530995532797,0.00640089517060622
99,0.00648643207579709,0.005882570420943276
100,0.005962532680883352,0.0054107128391984866
