,mean,sem
0,0.7486435438771732,0.0011315407436884822
1,0.7628307183808005,0.01204285845553071
2,0.7560814827826423,0.010588496618767035
3,0.7438240155388977,0.007780115599016066
4,0.7193582053383628,0.018490560967796676
5,0.7139408057745138,0.014233932255544509
6,0.6952948206836267,0.022259005678829668
7,0.6821407332942397,0.019946039961646216
8,0.6422535094466271,0.0422704197157555
9,0.6519272781770473,0.030546192071140642
10,0.6319966821602453,0.03893730189077804
11,0.6475956705113695,0.03525030777768858
12,0.627125802818222,0.04772686981761204
13,0.6016371060143394,0.06572009593419458
14,0.6551083722826532,0.004551358243133333
15,0.6456247156431805,0.004840272414525072
16,0.6355908109129979,0.005171331710906921
17,0.6249496349561785,0.0055515868454370015
18,0.613722210920211,0.006007895298782879
19,0.60160013093289,0.006562948070326158
20,0.5887141124209283,0.007124754343004672
21,0.5750150259198807,0.007766879748276585
22,0.5605290621787915,0.008566514399072682
23,0.5448132979734034,0.009411149253877892
24,0.5267932516485827,0.010256240435194146
25,0.5080004561467519,0.011362749750413929
26,0.48662340440010976,0.012919427449546132
27,0.46448466089671725,0.014422319854256049
28,0.4409874720264838,0.01611079634219237
29,0.41608449439046624,0.018114403347576184
30,0.3792728324782538,0.017540985440084447
31,0.35290745581033833,0.01893277607427412
32,0.3179545365468505,0.02238461057074314
33,0.2802576825392009,0.027465935071151196
34,0.23799779358530054,0.031246556062584006
35,0.1706671471927962,0.04024314329388091
36,0.1803426305803888,0.022521164407723598
37,0.13318170455400952,0.02345122924335977
38,0.08849476225879312,0.02205983920577253
39,0.05056761569664986,0.01873141042337294
40,0.04037569614139519,0.015706035914366184
41,0.023550212959552504,0.010440435017976422
