,mean,sem
0,0.1671776193140991,0.013385278743867931
1,0.1573451839163232,0.01540347907656199
2,0.14477399646483338,0.015594313587042965
3,0.13727324613585426,0.01575075748873647
4,0.13215372338930437,0.016010697067753214
5,0.12901966011026103,0.016287765551597163
6,0.12672816861811104,0.01664736473653929
7,0.12662710929190982,0.01712210663312836
8,0.12638293782039764,0.017592878376161896
9,0.12458247016669437,0.018393545941752496
10,0.12306486408747726,0.018855295574853125
11,0.12318187143822824,0.019577967975277093
12,0.12208970816583324,0.02006237814371355
13,0.1226556013343128,0.020407712988530214
14,0.12218600291127864,0.02077038651124991
15,0.12153640178553764,0.0211295027902446
16,0.12095585618784188,0.021243747877888183
17,0.11996355410067723,0.021400090725972
18,0.11908425320223008,0.021427011915558108
19,0.11863366432952709,0.021464579735880576
20,0.11389757182520314,0.019182498943999916
21,0.11338667911149951,0.019239524181628477
22,0.11202275201040772,0.01897876941555832
23,0.11869970024858678,0.02037330003408893
24,0.11437336484228201,0.01925141172041942
25,0.1116037466286024,0.018790162530837495
26,0.10933040761136971,0.0186248514999395
27,0.10815766940334483,0.018635351986769348
28,0.10705669826434329,0.01864640649399846
29,0.10997705463901533,0.019281717752440957
30,0.10836887164876337,0.01934738398169027
31,0.10713670144867439,0.01944302341112109
32,0.10615249314375172,0.01951618110602692
33,0.10614615911804057,0.01963358133692965
34,0.1051928199967172,0.019685584645876247
35,0.10454475815458926,0.01973603643074918
36,0.1067219388068594,0.02015036330962173
37,0.11102458908538823,0.02123097674956065
38,0.11047305287623782,0.02121835712099819
39,0.11085064425261786,0.02144669076728118
40,0.11029948486137538,0.021421249021523824
41,0.11292436844327014,0.022791428890799676
42,0.11522456678893965,0.023801984027059218
43,0.11601599154783274,0.02432252885995447
44,0.11511707697896031,0.024961231669843167
45,0.11719301769478867,0.02625198767198906
46,0.11934059587249934,0.026884642694717544
47,0.12281574841550705,0.028333925068990743
48,0.11909566810103514,0.030726981864119908
49,0.11551438625406468,0.031802339250005106
50,0.08520354910016537,0.014190450330401913
51,0.07931764596205325,0.014067671791561986
52,0.0784213754511776,0.013879689218770905
53,0.08280699791351491,0.014060491965702774
54,0.0834520903188236,0.014237131591581216
55,0.08284621464954353,0.01414692273482238
56,0.07429599172362844,0.010479534628620864
57,0.07439925351920394,0.010661913749325364
58,0.07549979878054204,0.010782743744901872
59,0.07479194955631338,0.01071881961862851
60,0.07762880780879114,0.011271974447952894
61,0.0734440900705008,0.012168945961441382
62,0.06897272316992467,0.01226586463943635
63,0.06206369105082051,0.012851624654996703
64,0.06476862389461265,0.01403970629012878
65,0.06387407998037092,0.013836954690033614
66,0.0557359074178015,0.012658910813232019
67,0.053838370314643016,0.013896580851834048
68,0.05928808228618543,0.01649394908700707
69,0.05878053756262018,0.016474338633038033
70,0.0582652004125019,0.01644679670985856
71,0.06179170166847574,0.01837533852295499
72,0.06127413277312423,0.018342684523437965
73,0.06076000758063373,0.01830767938386973
74,0.06025242392120101,0.018271371486750832
75,0.06097471966148522,0.01920063817384593
76,0.05983820791638716,0.018654254397905252
77,0.05923334845587786,0.018527614167715995
78,0.044183370518943416,0.01347611920911998
79,0.04372540761549933,0.013427324429640118
80,0.04326878001051088,0.013378232602745559
81,0.03005620945110985,0.0046862771947560715
82,0.029658121634080138,0.004638838408997826
83,0.02556551444370656,0.003511714522827312
84,0.025182985035935933,0.0034228090838817203
85,0.02404767604336424,0.0029003126523838184
86,0.023688643138410376,0.002829408454572352
87,0.02161871496429781,0.0030599324493556816
88,0.02129453568378815,0.0029606680180453
