,Initial_Stress,Final_Stress,Initial_s0,Final_s0
0,0.2826305478269877,0.2189496046537429,5.0,5.090646948121389
1,0.3123426196285015,0.24288142845250738,5.0,5.075706782347389
2,0.23490895877163265,0.18209658912121807,5.0,5.091477512497873
3,0.21408702611737462,0.16663279926961583,5.0,5.077256319269781
4,0.08202321085483022,0.06358786957794826,5.0,5.077756465555385
5,0.3863922367905608,0.29932315396176523,5.0,5.091602747042154
6,0.25515867602211184,0.19923333255848674,5.0,5.076910194333397
7,0.2787404094866721,0.21643748461400358,5.0,5.088447892581982
8,0.34615604590054305,0.269293670986157,5.0,5.089044521566475
9,0.22948110648449194,0.17825427623917212,5.0,5.0875633224269645
10,0.22414277254066772,0.17471100914746418,5.0,5.078240301998429
11,0.15309950374647974,0.11860610374574598,5.0,5.088078519913264
12,0.4096732018800848,0.3196512388078677,5.0,5.081510679301555
13,0.23086295508754384,0.17938952447807577,5.0,5.083432171044429
14,0.19590495718959655,0.15213774029921479,5.0,5.089755906207287
15,0.14008843299594043,0.10897096498384251,5.0,5.08095250633378
16,0.20937027724624735,0.16278534423112312,5.0,5.083961855345898
17,0.3521897268608558,0.2740635805460523,5.0,5.085690175099851
18,0.1307251543489043,0.10228024701586447,5.0,5.070024910050099
19,0.2238607779213324,0.17447714651222457,5.0,5.0762314547497756
20,0.13545782951123342,0.10532635509865695,5.0,5.088424176909125
21,0.21292781984906894,0.1652145635810116,5.0,5.09769341915038
22,0.3861351415972698,0.3020550795277709,5.0,5.078986570050752
23,0.26067698009877804,0.2032344215897569,5.0,5.0779653095499455
24,0.16673664232380903,0.1299652396605142,5.0,5.084083469463687
25,0.2980213663721807,0.23200895259674648,5.0,5.083028884552787
26,0.17063946263033491,0.1329568504870955,5.0,5.0887170640524815
27,0.36085066268508914,0.2810497523666676,5.0,5.087592410454871
28,0.2484966212354387,0.19367098157261287,5.0,5.082040496057765
29,0.18772584344215582,0.14564666160571615,5.0,5.091162997299303
30,0.2481567416393422,0.1927187134362912,5.0,5.087983731453427
31,0.13511683426664822,0.10517172601134805,5.0,5.081027596201775
32,0.2652321135336766,0.20695256860536615,5.0,5.080511552851608
33,0.08300671879011534,0.06453508074982284,5.0,5.080502326220637
34,0.2664068320197215,0.20745217003576244,5.0,5.082407823725612
35,0.210527984307729,0.16442420255255785,5.0,5.076239142301642
