,mean,sem
0,0.7373209034231083,0.04238669477200922
1,0.7218115316283897,0.041995319758562445
2,0.7066669757893163,0.04152747615029578
3,0.7004273710401125,0.04128709616642456
4,0.6879699450523538,0.04096758092452698
5,0.6810352772225909,0.04153573354753016
6,0.6681218253457842,0.04121021316307379
7,0.6645763589179644,0.04070979631125183
8,0.6453176028541122,0.04044086783450873
9,0.6329243095079481,0.04002837622026204
10,0.6192696288152406,0.0399751050607899
11,0.6083949465927159,0.039741651474242155
12,0.6075673307770958,0.043030226656029756
13,0.5982717381454319,0.04276697389614519
14,0.5850511392755992,0.04357987261610793
15,0.5749552015668437,0.043410624144757264
16,0.5627534857787224,0.043462218690089406
17,0.5537036572101209,0.04318580570952571
18,0.5416501897363487,0.0427863555154784
19,0.532190039615243,0.04264842797542252
20,0.5194504218497522,0.04192155879118454
21,0.5103511147182345,0.04179102955669531
22,0.5012903784807831,0.04164757580119067
23,0.4950685230831624,0.04156886796236823
24,0.48608478983010905,0.04143181430942581
25,0.47696203785491775,0.04124633907069375
26,0.4686297379633404,0.04117280139154954
27,0.4534102553847013,0.03808977325433649
28,0.4450278781324318,0.03783712266013834
29,0.4420262967182637,0.0394347147739357
30,0.43385078565128626,0.03915388974769327
31,0.42051952475423104,0.03931119362633332
32,0.4133914089085003,0.039141792654001605
33,0.40384090365139674,0.038501288788878985
34,0.39579514225604434,0.03834056206531867
35,0.38784259160751877,0.038115406725747834
36,0.3872986476849308,0.03827148850734418
37,0.3797368880249009,0.038039061668895806
38,0.373191204193847,0.03775735014928058
39,0.3667356333691667,0.03761873242318024
40,0.36150143308511523,0.03728399111685938
41,0.35535999298903825,0.03702541250443271
42,0.3493832487808258,0.03676878143258464
43,0.3489659186126214,0.037187440438771785
44,0.34492038350276544,0.03709961229003477
45,0.33589267036236475,0.03670555758174922
46,0.33055514858927326,0.0364773096792863
47,0.3257691230097259,0.036236364651424914
48,0.3266308475597745,0.036069214864711284
49,0.32164154077623347,0.0359388359924602
50,0.3197778270724323,0.03617258328398178
51,0.3147567871119967,0.03595320113003787
52,0.3091162429801304,0.03551324791701792
53,0.3016477750058926,0.035376632731337294
54,0.3002736225062963,0.03525195972278864
55,0.2955490338101253,0.0350745469348692
56,0.29641138531234296,0.035068745053340185
57,0.2923812370806047,0.034917469012909666
58,0.29467414724832147,0.03479687804293218
59,0.2937615943044604,0.03445724725362358
60,0.29088903511122344,0.034603836851734605
61,0.2841654447842575,0.03399246671865366
62,0.2754968111234004,0.034079355678041094
63,0.2712068990949752,0.03389894162754584
64,0.2656580091864849,0.033614029217859887
65,0.2683165964109772,0.03336711751112808
66,0.26538703687196485,0.03295995150566732
67,0.26549284996354955,0.033289877372155316
68,0.26323162838306113,0.03387475655685146
69,0.26819941844111894,0.03454819330653445
70,0.2655991995354691,0.03466851382578308
71,0.26398332290991783,0.03503793743873883
72,0.2638336603768886,0.03582071171651606
73,0.26097476911930706,0.0360306024310843
74,0.25762840007093357,0.0362444896646324
75,0.25516400159222974,0.036531873992918976
76,0.2466271164069141,0.037934519526693404
77,0.24736591101749242,0.04015484040280587
78,0.23979283218264943,0.04153530969417048
79,0.23486205830499654,0.042526781961965555
80,0.23169104757927447,0.042124685925337
81,0.22769956498179328,0.04271852048229915
82,0.22671931188677,0.041767164247089844
83,0.22496552292249963,0.04280603383416717
84,0.23028963797224192,0.04375544464427971
85,0.24041511163320003,0.04723110205195936
86,0.2414708152015925,0.047647927067392695
87,0.25001738200350043,0.049758031663064965
88,0.24427604818816756,0.04487430900741128
89,0.23263190208086562,0.04468710743572492
90,0.23123872354246322,0.04747000556877373
91,0.23193746662509207,0.04963696702643911
92,0.23639177879554535,0.05051827574713821
93,0.23494424022555535,0.05040894980623113
94,0.23338168953465027,0.05031190382670155
95,0.23824501978890883,0.051207635314035854
96,0.2512248417497195,0.05355683359228561
97,0.2392336376546501,0.05640783776230772
98,0.2396117193280318,0.05917542047933868
99,0.22749541181550634,0.05957012063152418
100,0.21971147909545957,0.06119480327903503
