,mean,sem
0,0.1631080930756808,0.013858916846018378
1,0.13917577301304102,0.014184649833909732
2,0.12533734630376991,0.012756761928079287
3,0.12590416375810937,0.015299551228208488
4,0.11532665978299413,0.01444978839431255
5,0.10839852356267168,0.013561085262192284
6,0.10541431836540718,0.013004811726018235
7,0.10532429497267429,0.013004201982686672
8,0.1053208138824158,0.013297152031686514
9,0.10250406015383873,0.013394120463720832
10,0.10080233050014693,0.012876011150983264
11,0.10364523374139423,0.015251812695587242
12,0.1072788388230084,0.015972678464301733
13,0.10696936496830212,0.015624674187342452
14,0.10494944412086547,0.015268791723991188
15,0.1035521554316498,0.015016449828129611
16,0.10344415251855675,0.015044217266604295
17,0.10440708824676857,0.014957059664782219
18,0.10257675460886366,0.014827036163582913
19,0.10082567587528736,0.014387162226780095
20,0.10004053682908859,0.014262311460421872
21,0.09579492124511517,0.012787489007484502
22,0.09530491071127944,0.012483725753816347
23,0.0937552267949827,0.012203987689731959
24,0.09262139887427508,0.012012033561485233
25,0.09323170225548187,0.011752442505845017
26,0.09309693718299897,0.011598145121715774
27,0.09307662297729542,0.011926394875069055
28,0.09022574233889462,0.011677363696782054
29,0.08929371568831651,0.01159458758338899
30,0.0910456859021142,0.011617682940698756
31,0.09019779738894272,0.011630040649978328
32,0.0897882818177505,0.011634626937076948
33,0.0932111128639077,0.01245786271541581
34,0.09290591212356143,0.012484008301316829
35,0.09263643108271465,0.012517028721928641
36,0.0917172081790765,0.012308963545272838
37,0.09025118063574014,0.012002984977439742
38,0.08915364169883745,0.011847763530762834
39,0.09009373058711992,0.011930861855042425
40,0.09071083995816287,0.011733098486594713
41,0.0900877162080045,0.011654067361488022
42,0.08935471332956013,0.011569851574634778
43,0.08879152470719331,0.011519638406886712
44,0.0877817165791163,0.011423192021425629
45,0.08821663696433209,0.011397138927136785
46,0.08652504104250859,0.0111532818908167
47,0.08627592179617832,0.011033294143619077
48,0.08693039290702123,0.01122586170044976
49,0.08648474562296798,0.011154796836109907
50,0.08828081291603666,0.011165669050025306
51,0.0870253127934537,0.01115221421652071
52,0.08870662767104656,0.011179324492194978
53,0.09211729280720525,0.01143893427449296
54,0.09176363628795137,0.011471390063733667
55,0.0913145060770942,0.011556370258332596
56,0.09284170884929327,0.011691674801003976
57,0.09089425440274584,0.012118425826784376
58,0.0885471011878356,0.012665195996573711
59,0.08239131210801127,0.01207481862291205
60,0.08185388313333383,0.01203495423306856
61,0.08103017905744299,0.012463883050827834
62,0.08301755165440168,0.012802081114109298
63,0.08136924967351289,0.01343151926630818
64,0.07894079226332315,0.014425382652029577
65,0.0777954859672485,0.014785201399311047
66,0.07037117229041918,0.015048662599842735
67,0.0619138185403993,0.013666692856767314
68,0.06788468914626473,0.015338181454175433
69,0.07278992487750668,0.01584816120993687
70,0.08165224364443693,0.01611582212190959
71,0.08109032001111832,0.016054276359572933
72,0.08031755546212047,0.016106454824842274
73,0.0825885427247418,0.017971190409078373
74,0.08112823868421484,0.018411422259872967
75,0.08910943673888805,0.018833902587464972
76,0.08861557478874349,0.01880215937039484
77,0.08935337018661633,0.017990046503274435
78,0.08885234641547801,0.01797684183276194
79,0.09159118167437973,0.020909236649752527
80,0.09110352649676469,0.020893357502903984
81,0.0898459320718205,0.021400853481238484
82,0.09606526069071093,0.026740648260087378
83,0.1302301212029482,0.02477661039801998
84,0.12946418758951855,0.024665879674808582
85,0.12884482645800707,0.024625315047661755
