,Initial_Stress,Final_Stress,Initial_s0,Final_s0
0,0.2826305478269877,0.3436730555122798,5.0,4.915762136220554
1,0.3123426196285015,0.3784601422971101,5.0,4.921604379314939
2,0.23490895877163265,0.28413939766485696,5.0,4.910190542690662
3,0.21408702611737462,0.2598842709230804,5.0,4.925807732502427
4,0.08202321085483022,0.09902081064042623,5.0,4.923200820024336
5,0.3863922367905608,0.47013505657912225,5.0,4.907772699849691
6,0.25515867602211184,0.3091270618251658,5.0,4.926790351982566
7,0.2787404094866721,0.33894636065262573,5.0,4.911675299120635
8,0.34615604590054305,0.421161513419265,5.0,4.909402093371975
9,0.22948110648449194,0.2787836241174959,5.0,4.916610008481017
10,0.22414277254066772,0.27336756592363254,5.0,4.918907602303504
11,0.15309950374647974,0.18655238219560322,5.0,4.9180346839553035
12,0.4096732018800848,0.49644951663976244,5.0,4.92206322788312
13,0.23086295508754384,0.280804024935027,5.0,4.917521304933201
14,0.19590495718959655,0.23883826895989757,5.0,4.8952422621246505
15,0.14008843299594043,0.1702586390262686,5.0,4.922168795930464
16,0.20937027724624735,0.2546172703721552,5.0,4.919218743451221
17,0.3521897268608558,0.42791448975505597,5.0,4.916594158190835
18,0.1307251543489043,0.15792558502372733,5.0,4.9277927211150185
19,0.2238607779213324,0.27139017920765274,5.0,4.929049340234375
20,0.13545782951123342,0.1650698311236949,5.0,4.913191392093825
21,0.21292781984906894,0.25926803367733986,5.0,4.899012477866513
22,0.3861351415972698,0.4636283702207409,5.0,4.943964953702249
23,0.26067698009877804,0.31639928739375733,5.0,4.92325552721101
24,0.16673664232380903,0.20295925529436754,5.0,4.919402467363714
25,0.2980213663721807,0.3633686170742654,5.0,4.919814075194928
26,0.17063946263033491,0.2073691341818349,5.0,4.918218639482124
27,0.36085066268508914,0.4379073505716846,5.0,4.915685821469324
28,0.2484966212354387,0.3017246021903375,5.0,4.921626353123161
29,0.18772584344215582,0.22887247085229934,5.0,4.9106579625405455
30,0.2481567416393422,0.3040093772139201,5.0,4.9373660656796226
31,0.13511683426664822,0.16426221786030948,5.0,4.92198286545344
32,0.2652321135336766,0.32205104571912324,5.0,4.919861912671593
33,0.08300671879011534,0.1015009936304343,5.0,4.917318011281795
34,0.2664068320197215,0.3237794375791778,5.0,4.9203387118439945
35,0.210527984307729,0.25524482504386437,5.0,4.925651147722583
36,0.26252499795306394,0.3199338906480236,5.0,4.903972058761559
37,0.2009480920051876,0.24537661705526248,5.0,4.913769671244204
38,0.075525135582303,0.09177098574563614,5.0,4.91813084120432
39,0.22193116864535845,0.2687270547747789,5.0,4.912330422209301
40,0.27719313806402646,0.3377089116005587,5.0,4.906180859634723
41,0.21465821729208567,0.2610509917943946,5.0,4.921230316251597
42,0.16128510797775952,0.1962133305024678,5.0,4.918287719406607
43,0.18214890729112088,0.2208070554835957,5.0,4.929637697978269
44,0.11310308999760887,0.138311869391885,5.0,4.920212929072623
45,0.24831470263994637,0.3019278469411648,5.0,4.927652316433493
46,0.20184437217881546,0.24495968588913297,5.0,4.910029212658138
47,0.2095996937966953,0.2551051097904007,5.0,4.912057271722441
48,0.17066760332342534,0.20610101986175144,5.0,4.9061032475434185
49,0.25964436312172157,0.3144064027788007,5.0,4.921355861187715
50,0.17298357326006952,0.20988777570292605,5.0,4.919066970655095
51,0.21351383161304893,0.2592531920921586,5.0,4.9232315558868756
52,0.18910870470539098,0.22972143821569202,5.0,4.924662026297488
